player_id,player_name,season,league,team,position,position_group,age,nation,salary_annual_gross_eur,salary_available,score_available,matches_played,starts,minutes,nineties,minutes_bucket,data_quality_note,goals,assists,shots,shots_on_target,shot_on_target_pct,key_passes,goal_creating_actions,shot_creating_actions,tackles,tackles_won,blocks,interceptions,recoveries,attack_score,shooting_score,chance_creation_score,progressive_pass_score,creative_pass_score,pressing_score,defensive_action_score,ball_winning_score,build_up_score,aerial_defense_score,goalkeeper_score,overall_role_score,role_fit_finisher,role_fit_pressing_forward,role_fit_creative_midfielder,role_fit_progressive_passer,role_fit_ball_winning_midfielder,role_fit_ball_playing_defender,role_fit_defensive_stopper,role_fit_shot_stopper,current_salary_annual_gross_eur,predicted_next_salary_annual_gross_eur,prediction_model_version,prediction_confidence,salary_gap_eur,salary_gap_pct,salary_value_score,salary_value_status,salary_value_label,salary_efficiency_score,performance_percentile_by_position,salary_percentile_by_position,salary_percentile_by_league,minutes_percentile_by_position,value_reason_summary,similarity_vector_available,similarity_base_score,style_attack_score,style_passing_score,style_defense_score,style_value_score,age_band,salary_band,minutes_band,is_u23,is_prime_age,is_veteran,is_regular_1500min
2025-2026|laliga|elche|johndonald,John Donald,2025-2026,La Liga,Elche,"DF,MF",DF,24,es ESP,520000,true,true,21,6,665,7.4,limited,shot_creating_actions_imputed;recoveries_imputed,1,0,0,1,1,0,77,0.91,17,-5,6,12,3.03,66.81,71.06,76.84,100,69.12,38.19,50.53,47.1,69.19,49.06,0,69.78,69.78,50.67,79.93,86.14,46.52,73.77,49.23,0,520000,1510000,baseline_percentile_v1_pending_model_fe,75,990000,190.38,100,undervalued,저평가,79.67,45.33,13.07,14.92,24.13,baseline percentile compares role percentile 45.33 with salary percentile 13.07; final model result is pending.,true,69.78,66.81,81.09,50.53,100,22_24,500k_1_5m,rotation,false,true,false,false
2025-2026|laliga|elche|josan,Josan,2025-2026,La Liga,Elche,"MF,DF",MF,35,es ESP,420000,true,true,19,4,565,6.3,limited,shot_creating_actions_imputed;recoveries_imputed,0,0,3,3,0,0,74,0.91,8,7,6,8,3.03,54.87,51.54,82.99,100,77.32,26.51,41.8,51.45,68.95,42.18,0,52.54,52.54,39.49,85.26,86.03,43.08,71.48,44.33,0,420000,830000,baseline_percentile_v1_pending_model_fe,75,410000,97.62,94.74,undervalued,저평가,62.3,25.53,10.55,11.9,23.22,baseline percentile compares role percentile 25.53 with salary percentile 10.55; final model result is pending.,true,52.54,54.87,86.11,41.8,94.74,31plus,under_500k,rotation,false,false,true,false
2025-2026|laliga|elche|leopetrot,Leo Petrot,2025-2026,La Liga,Elche,DF,DF,28,fr FRA,1040000,true,true,32,18,1572,17.5,rotation,shot_creating_actions_imputed;recoveries_imputed,0,0,0,0,0,0,79,0.91,26,-7,6,22,3.03,54.97,52,78.36,100,71.15,55.81,65.13,59.35,81.07,56.19,0,61,52.89,57.38,81.25,91.48,60.66,82.76,61,0,1040000,940000,baseline_percentile_v1_pending_model_fe,75,-100000,-9.62,42.51,fair,적정,46,29.2,33.33,36.9,51.33,baseline percentile compares role percentile 29.2 with salary percentile 33.33; final model result is pending.,true,61,54.97,82.33,65.13,42.51,28_30,500k_1_5m,starter,false,true,false,true
2025-2026|laliga|elche|lucascepeda,Lucas Cepeda,2025-2026,La Liga,Elche,MF,MF,22,cl CHI,630000,true,true,10,4,402,4.5,limited,shot_creating_actions_imputed;recoveries_imputed,1,0,0,1,1,0,76,0.91,8,-3,10,6,3.03,60.24,46.43,85.46,100,80.61,27.3,42.02,39.59,67.5,46.7,0,50.57,50.57,41.77,87.4,85.38,37.98,70.88,42.82,0,630000,820000,baseline_percentile_v1_pending_model_fe,75,190000,30.16,68.87,fair,적정,52.57,23.5,17.67,17.94,17.39,baseline percentile compares role percentile 23.5 with salary percentile 17.67; final model result is pending.,true,50.57,60.24,88.12,42.02,68.87,22_24,500k_1_5m,rotation,true,false,false,false
2025-2026|laliga|elche|alvarorodriguez,Alvaro Rodriguez,2025-2026,La Liga,Elche,FW,FW,21,uy URU,830000,true,true,34,24,2201,24.5,regular,shot_creating_actions_imputed;recoveries_imputed,7,0,5,12,7,0,83,0.91,36,-6,49,14,3.03,86.54,84.57,96.03,100,94.71,92.16,93.64,74.77,94.58,94.69,0,90.49,85.16,90.49,96.56,97.56,84.85,95.97,89.24,0,830000,7550000,baseline_percentile_v1_pending_model_fe,75,6720000,809.64,100,undervalued,저평가,100,90.26,30.39,26.61,87.24,baseline percentile compares role percentile 90.26 with salary percentile 30.39; final model result is pending.,true,90.49,86.54,96.76,93.64,100,u21,500k_1_5m,starter,true,false,false,true
2025-2026|laliga|elche|marcaguado,Marc Aguado,2025-2026,La Liga,Elche,MF,MF,25,es ESP,730000,true,true,35,30,2500,27.8,regular,shot_creating_actions_imputed;recoveries_imputed,1,0,2,3,1,0,80,0.91,38,-6,23,26,3.03,68.4,60.93,89.81,100,86.42,81.93,85.17,73.55,95.55,78.59,0,80.29,63.17,77.84,91.17,98,79.29,94.29,80.29,0,730000,2960000,baseline_percentile_v1_pending_model_fe,75,2230000,305.48,100,undervalued,저평가,100,70.31,21.09,20.36,87.97,baseline percentile compares role percentile 70.31 with salary percentile 21.09; final model result is pending.,true,80.29,68.4,91.68,85.17,100,25_27,500k_1_5m,core,false,true,false,true
2025-2026|laliga|elche|martimneto,Martim Neto,2025-2026,La Liga,Elche,MF,MF,22,pt POR,940000,true,true,25,15,1347,15,rotation,shot_creating_actions_imputed;recoveries_imputed,2,0,5,7,2,0,68,0.91,23,-3,11,12,3.03,68.69,80.01,77.94,100,70.58,50.89,59.92,57.55,80.6,53.85,0,76.61,76.61,58.93,80.88,91.27,57.05,81.25,57.51,0,940000,2220000,baseline_percentile_v1_pending_model_fe,75,1280000,136.17,100,undervalued,저평가,79.79,61.15,31.45,29.44,50.88,baseline percentile compares role percentile 61.15 with salary percentile 31.45; final model result is pending.,true,76.61,68.69,81.98,59.92,100,22_24,500k_1_5m,rotation,true,false,false,false
2025-2026|laliga|elche|matiasdituro,Matias Dituro,2025-2026,La Liga,Elche,GK,GK,38,ar ARG,630000,true,true,22,22,1980,22,rotation,shot_creating_actions_imputed;recoveries_imputed,0,7,0,0,0,9,90,0.91,29,-1,7,0,3.03,90.26,96.08,86.39,65.08,85.03,71.83,78.53,68.04,64.4,87.9,57.07,75.59,94.33,79.62,80.59,64.77,72.47,68.14,78.72,57.07,630000,2080000,baseline_percentile_v1_pending_model_fe,75,1450000,230.16,100,undervalued,저평가,89.98,60.21,20.94,17.94,57.07,baseline percentile compares role percentile 60.21 with salary percentile 20.94; final model result is pending.,true,75.59,90.26,79.52,78.53,100,31plus,500k_1_5m,starter,false,false,true,true
2025-2026|laliga|elche|pedrobigas,Pedro Bigas,2025-2026,La Liga,Elche,DF,DF,34,es ESP,940000,true,true,28,25,2063,22.9,regular,shot_creating_actions_imputed;recoveries_imputed,1,0,3,4,1,0,81,0.91,30,0,19,22,3.03,75.24,87.06,80.24,100,73.65,69.57,75.65,70.93,88.16,78.41,0,82.87,83.51,72.77,82.87,94.67,72.31,88.58,75.3,0,940000,3750000,baseline_percentile_v1_pending_model_fe,75,2810000,298.94,100,undervalued,저평가,99.44,77.47,29.87,29.44,68.4,baseline percentile compares role percentile 77.47 with salary percentile 29.87; final model result is pending.,true,82.87,75.24,83.86,75.65,100,31plus,500k_1_5m,starter,false,false,true,true
2025-2026|laliga|elche|rafamir,Rafa Mir,2025-2026,La Liga,Elche,"FW,MF",FW,28,es ESP,2080000,true,true,27,21,1803,20,rotation,shot_creating_actions_imputed;recoveries_imputed,8,0,0,8,7,0,80,0.91,24,6,16,7,3.03,83.65,71.48,94.22,100,92.3,69.07,75.03,79.16,91.29,70.19,0,75.7,75.13,75.36,94.99,96.08,75.7,89.84,74.61,0,2080000,2403389,baseline_percentile_v1_pending_model_fe,75,323389,15.55,60.95,fair,적정,57.61,64.97,60.09,65.73,77.26,baseline percentile compares role percentile 64.97 with salary percentile 60.09; final model result is pending.,true,75.7,83.65,95.28,75.03,60.95,28_30,1_5m_3m,starter,false,true,false,true
2025-2026|laliga|elche|tetemorente,Tete Morente,2025-2026,La Liga,Elche,MF,MF,28,es ESP,1250000,true,true,29,20,1788,19.8,rotation,shot_creating_actions_imputed;recoveries_imputed,1,0,1,2,1,0,156,0.91,27,-15,22,20,3.03,74.41,54.69,99.56,100,99.41,68.73,75.06,58.52,86.72,74.18,0,71.98,60.61,71.98,99.62,94.02,66.35,87.79,70.66,0,1250000,1802542,baseline_percentile_v1_pending_model_fe,75,552542,44.2,79.74,undervalued,저평가,63.45,52.64,40.89,44.56,66.98,baseline percentile compares role percentile 52.64 with salary percentile 40.89; final model result is pending.,true,71.98,74.41,99.64,75.06,79.74,28_30,500k_1_5m,starter,false,true,false,true
2025-2026|laliga|elche|victorchust,Victor Chust,2025-2026,La Liga,Elche,DF,DF,25,es ESP,830000,true,true,31,22,2166,24.1,regular,shot_creating_actions_imputed;recoveries_imputed,1,0,0,1,1,0,88,0.91,35,-5,10,35,3.03,81.04,71.06,93.92,100,91.89,74.87,80.75,73.5,87.89,70.66,0,78.21,74.05,78.21,94.73,94.55,76.31,89.74,75.91,0,830000,2703812,baseline_percentile_v1_pending_model_fe,75,1873812,225.76,100,undervalued,저평가,92.83,64.53,23.87,26.61,71.73,baseline percentile compares role percentile 64.53 with salary percentile 23.87; final model result is pending.,true,78.21,81.04,95.03,80.75,100,25_27,500k_1_5m,starter,false,true,false,true
2025-2026|laliga|elche|yagosantiago,Yago Santiago,2025-2026,La Liga,Elche,MF,MF,22,es ESP,310000,true,true,9,3,281,3.1,low_sample,shot_creating_actions_imputed;recoveries_imputed;low_minutes,0,0,0,0,0,0,64,0.91,5,-2,2,1,3.03,40.82,30.49,75.36,100,67.14,12.25,29.44,33.66,66.08,29.13,0,33.59,33.59,25.69,78.64,84.74,27.9,67.1,30.4,0,310000,340000,baseline_percentile_v1_pending_model_fe,75,30000,9.68,55.14,fair,적정,46.79,8.23,7.77,8.27,13.32,baseline percentile compares role percentile 8.23 with salary percentile 7.77; final model result is pending.,true,33.59,40.82,79.88,29.44,55.14,22_24,under_500k,low,true,false,false,false
2025-2026|laliga|espanyol|antoniuroca,Antoniu Roca,2025-2026,La Liga,Espanyol,MF,MF,22,es ESP,730000,true,true,13,3,289,3.2,low_sample,shot_creating_actions_imputed;recoveries_imputed;low_minutes,0,0,0,0,0,0,51,0.91,5,-2,8,4,3.03,38.3,30.49,72.33,100,63.11,20.03,36.27,36.22,66.13,42.02,0,37.98,32.83,29.67,76.02,84.76,33,68.83,37.98,0,730000,460000,baseline_percentile_v1_pending_model_fe,75,-270000,-36.99,25.68,fair,적정,37.38,12.12,21.09,20.36,13.51,baseline percentile compares role percentile 12.12 with salary percentile 21.09; final model result is pending.,true,37.98,38.3,77.4,36.27,25.68,22_24,500k_1_5m,low,true,false,false,false
2025-2026|laliga|espanyol|carlosromero,Carlos Romero,2025-2026,La Liga,Espanyol,DF,DF,23,es ESP,940000,true,true,36,36,3191,35.5,regular,shot_creating_actions_imputed;recoveries_imputed,6,0,3,9,6,0,89,0.91,47,-6,19,60,3.03,96.67,99.04,96,100,94.67,91.23,93.33,80.55,99.16,86.51,0,96.53,98.33,93.55,96.53,99.62,87.16,97.95,88.09,0,940000,22500000,baseline_percentile_v1_pending_model_fe,75,21560000,2293.62,100,undervalued,저평가,100,100,29.87,29.44,97.6,baseline percentile compares role percentile 100 with salary percentile 29.87; final model result is pending.,true,96.53,96.67,96.73,93.33,100,22_24,500k_1_5m,core,true,false,false,true
2025-2026|laliga|espanyol|charlespickel,Charles Pickel,2025-2026,La Liga,Espanyol,MF,MF,28,cd COD,1460000,true,true,24,4,707,7.9,limited,shot_creating_actions_imputed;recoveries_imputed,1,0,0,1,1,0,64,0.91,12,-5,2,6,3.03,51.82,46.43,75.36,100,67.14,25.6,40.09,40.68,70.39,33.52,0,48.05,48.05,37.68,78.64,86.68,37.46,71.7,38.27,0,1460000,730000,baseline_percentile_v1_pending_model_fe,75,-730000,-50,8.65,overvalued,고평가,22.74,21,46.16,49.6,28.95,baseline percentile compares role percentile 21 with salary percentile 46.16; final model result is pending.,true,48.05,51.82,79.88,40.09,8.65,28_30,500k_1_5m,rotation,false,true,false,false
2025-2026|laliga|espanyol|clemensriedel,Clemens Riedel,2025-2026,La Liga,Espanyol,DF,DF,22,de GER,830000,true,true,20,16,1396,15.5,rotation,shot_creating_actions_imputed;recoveries_imputed,0,0,1,1,0,0,82,0.91,22,-1,8,14,3.03,62.27,63.44,81.36,100,75.15,46.97,57.39,57.35,78.76,55.77,0,63.09,63.09,54.41,83.85,90.44,55.29,79.79,56.89,0,830000,1090000,baseline_percentile_v1_pending_model_fe,75,260000,31.33,71.99,fair,적정,59.37,33.6,23.87,26.61,46.4,baseline percentile compares role percentile 33.6 with salary percentile 23.87; final model result is pending.,true,63.09,62.27,84.78,57.39,71.99,22_24,500k_1_5m,rotation,true,false,false,false
2025-2026|seriea|torino|cyrilngonge,Cyril Ngonge,2025-2026,Serie A,Torino,FW,FW,25,be BEL,1250000,true,true,29,17,1418,15.7,rotation,shot_creating_actions_imputed;recoveries_imputed,1,0,3,4,0.3333,0,132,0.91,28,-15,30,7,3.03,68.31,52.95,98.68,100,98.24,77.45,81.35,61.83,87.47,82.18,0,76.72,57.56,75.03,98.86,94.36,71.79,89.7,76.72,0,1250000,2703812,baseline_percentile_v1_pending_model_fe,75,1453812,116.3,99.48,undervalued,저평가,74,66.82,44.55,49.35,67.29,baseline percentile compares role percentile 66.82 with salary percentile 44.55; final model result is pending.,true,76.72,68.31,98.92,81.35,99.48,25_27,500k_1_5m,rotation,false,true,false,false
2025-2026|laliga|espanyol|eduexposito,Edu Exposito,2025-2026,La Liga,Espanyol,MF,MF,28,es ESP,1880000,true,true,36,32,2523,28,regular,shot_creating_actions_imputed;recoveries_imputed,1,0,6,7,1,0,76,0.91,36,-4,42,29,3.03,69.71,73.13,85.46,100,80.61,87.04,89.59,75.23,96.38,91.18,0,86.48,72.1,81.48,87.4,98.37,82.62,95.77,86.48,0,1880000,4720000,baseline_percentile_v1_pending_model_fe,75,2840000,151.06,100,undervalued,저평가,84.17,85.75,55.41,59.88,88.34,baseline percentile compares role percentile 85.75 with salary percentile 55.41; final model result is pending.,true,86.48,69.71,88.12,89.59,100,28_30,1_5m_3m,core,false,true,false,true
2025-2026|laliga|espanyol|fernandocalero,Fernando Calero,2025-2026,La Liga,Espanyol,DF,DF,29,es ESP,1250000,true,true,28,24,2148,23.9,regular,shot_creating_actions_imputed;recoveries_imputed,0,0,0,0,0,0,85,0.91,33,-13,9,18,3.03,61.91,52,86.68,100,82.24,62.11,68.78,57.84,88.45,60.58,0,63.59,54.97,63.37,88.46,94.8,62.52,87,63.59,0,1250000,1110000,baseline_percentile_v1_pending_model_fe,75,-140000,-11.2,41.88,fair,적정,48.24,34.53,38.4,44.56,71.07,baseline percentile compares role percentile 34.53 with salary percentile 38.4; final model result is pending.,true,63.59,61.91,89.12,68.78,41.88,28_30,500k_1_5m,starter,false,true,false,true
2025-2026|laliga|espanyol|angelfortuno,Angel Fortuno,2025-2026,La Liga,Espanyol,GK,GK,23,es ESP,210000,true,true,1,1,90,1,low_sample,shot_creating_actions_imputed;recoveries_imputed;low_minutes,0,0,0,0,0,1,90,0.91,1,0,0,0,3.03,82.09,96.08,63.22,22.56,56.67,34.82,51.78,53.85,18.87,53.64,12.46,50.04,91.88,54.76,50.76,20.9,49.32,28.2,52.86,12.46,210000,380000,baseline_percentile_v1_pending_model_fe,75,170000,80.95,90.79,fair,적정,55.06,12.57,3.66,3.02,11.52,baseline percentile compares role percentile 12.57 with salary percentile 3.66; final model result is pending.,true,50.04,82.09,48.73,51.78,90.79,22_24,under_500k,low,true,false,false,false
2025-2026|laliga|espanyol|javipuado,Javi Puado,2025-2026,La Liga,Espanyol,"MF,FW",MF,27,es ESP,2080000,true,true,10,8,674,7.5,limited,shot_creating_actions_imputed;recoveries_imputed,2,0,0,2,1,0,83,0.91,13,-3,7,2,3.03,74.68,57.56,93.59,100,91.45,26.28,39.75,40.3,71.79,38.57,0,62.7,62.7,45.91,94.44,87.31,37.3,72.24,39.53,0,2080000,1200000,baseline_percentile_v1_pending_model_fe,75,-880000,-42.31,15.5,overvalued,고평가,27.23,38.3,58.83,65.73,27.57,baseline percentile compares role percentile 38.3 with salary percentile 58.83; final model result is pending.,true,62.7,74.68,94.76,39.75,15.5,25_27,1_5m_3m,rotation,false,true,false,false
2025-2026|laliga|espanyol|jofrecarreras,Jofre Carreras,2025-2026,La Liga,Espanyol,MF,MF,24,es ESP,1040000,true,true,26,9,930,10.3,limited,shot_creating_actions_imputed;recoveries_imputed,1,0,0,1,1,0,62,0.91,21,-9,27,6,3.03,51.13,46.43,74.52,100,66.03,51.33,59.32,45.38,74.36,67.86,0,58.4,47.84,52.86,77.92,88.46,51.45,78.29,58.4,0,1040000,1040000,baseline_percentile_v1_pending_model_fe,75,0,0,49.4,fair,적정,47.69,33.12,34.04,36.9,36.08,baseline percentile compares role percentile 33.12 with salary percentile 34.04; final model result is pending.,true,58.4,51.13,79.19,59.32,49.4,22_24,500k_1_5m,rotation,false,true,false,false
2025-2026|laliga|espanyol|josesalinas,Jose Salinas,2025-2026,La Liga,Espanyol,DF,DF,24,es ESP,830000,true,true,11,2,257,2.9,low_sample,shot_creating_actions_imputed;recoveries_imputed;low_minutes,0,0,0,0,0,0,90,0.91,9,-7,4,2,3.03,72.24,52,99.08,100,98.77,20.4,35.68,32.33,64.76,38.08,0,58.07,58.07,41.6,99.2,84.14,31.12,68.06,35.56,0,830000,930000,baseline_percentile_v1_pending_model_fe,75,100000,12.05,57.58,fair,적정,48.64,26.27,23.87,26.61,12.4,baseline percentile compares role percentile 26.27 with salary percentile 23.87; final model result is pending.,true,58.07,72.24,99.25,35.68,57.58,22_24,500k_1_5m,low,false,true,false,false
2025-2026|laliga|espanyol|leandrocabrera,Leandro Cabrera,2025-2026,La Liga,Espanyol,DF,DF,34,uy URU,1040000,true,true,37,37,3330,37,regular,shot_creating_actions_imputed;recoveries_imputed,3,0,0,3,3,0,90,0.91,55,-12,9,23,3.03,95.27,85.57,99.08,100,98.77,77.17,80.01,70.39,100,63.58,0,88.48,88.48,84.07,99.2,100,75.11,95,72.68,0,1040000,6250000,baseline_percentile_v1_pending_model_fe,75,5210000,500.96,100,undervalued,저평가,100,90.13,33.33,36.9,99.6,baseline percentile compares role percentile 90.13 with salary percentile 33.33; final model result is pending.,true,88.48,95.27,99.25,80.01,100,31plus,500k_1_5m,core,false,false,true,true
2025-2026|ligue1|parisfc|lucakoleosho,Luca Koleosho,2025-2026,Ligue 1,Paris FC,MF,MF,20,it ITA,630000,true,true,19,3,617,6.9,limited,shot_creating_actions_imputed;recoveries_imputed,3,0,1,4,3,0,80,0.91,9,4,4,16,3.03,78.76,72.79,89.81,100,86.42,33.9,49.17,57.41,69.02,45.36,0,73.35,74.58,52.66,91.17,86.06,49.82,73.35,50.09,0,630000,1890000,baseline_percentile_v1_pending_model_fe,75,1260000,200,100,undervalued,저평가,85.53,55.69,17.67,23.53,25.07,baseline percentile compares role percentile 55.69 with salary percentile 17.67; final model result is pending.,true,73.35,78.76,91.68,49.17,100,u21,500k_1_5m,rotation,true,false,false,false
2025-2026|laliga|espanyol|markodmitrovic,Marko Dmitrovic,2025-2026,La Liga,Espanyol,GK,GK,33,rs SRB,1250000,true,true,37,37,3330,37,regular,shot_creating_actions_imputed;recoveries_imputed,0,12,0,0,0,9,90,0.91,54,-12,5,2,3.03,94.77,96.08,92.02,89,90.66,90.92,93.14,76.67,91.57,86.76,94.76,90.99,95.69,92.71,90.79,90.16,85.28,91.19,87.11,94.76,1250000,9012708,baseline_percentile_v1_pending_model_fe,75,7762708,621.02,100,undervalued,저평가,100,97.38,40.31,44.56,94.76,baseline percentile compares role percentile 97.38 with salary percentile 40.31; final model result is pending.,true,90.99,94.77,90.64,93.14,100,31plus,500k_1_5m,core,false,false,true,true
2025-2026|laliga|espanyol|miguelrubio,Miguel Rubio,2025-2026,La Liga,Espanyol,DF,DF,27,es ESP,1040000,true,true,12,1,206,2.3,low_sample,shot_creating_actions_imputed;recoveries_imputed;low_minutes,1,0,0,1,1,0,90,0.91,5,-1,1,1,3.03,85.34,71.06,99.08,100,98.77,12.8,30,35.79,63.97,30.76,0,66.29,75.34,41.63,99.2,83.79,29.17,66.29,31.68,0,1040000,1280000,baseline_percentile_v1_pending_model_fe,75,240000,23.08,65.27,fair,적정,51.79,39.07,33.33,36.9,10.53,baseline percentile compares role percentile 39.07 with salary percentile 33.33; final model result is pending.,true,66.29,85.34,99.25,30,65.27,25_27,500k_1_5m,low,false,true,false,false
2025-2026|laliga|espanyol|omarelhilali,Omar El Hilali,2025-2026,La Liga,Espanyol,DF,DF,21,ma MAR,940000,true,true,36,32,2826,31.4,regular,shot_creating_actions_imputed;recoveries_imputed,0,0,2,2,0,0,87,0.91,46,-12,24,55,3.03,73.13,69.43,91.28,100,88.37,92.99,94.83,75.91,96.3,91.71,0,89.16,70.54,86.41,92.44,98.34,85.95,97.04,89.16,0,940000,7040000,baseline_percentile_v1_pending_model_fe,75,6100000,648.94,100,undervalued,저평가,100,91.47,29.87,29.44,90.4,baseline percentile compares role percentile 91.47 with salary percentile 29.87; final model result is pending.,true,89.16,73.13,92.88,94.83,100,u21,500k_1_5m,core,true,false,false,true
2025-2026|laliga|espanyol|peremilla,Pere Milla,2025-2026,La Liga,Espanyol,"MF,FW",MF,32,es ESP,1250000,true,true,33,24,1973,21.9,rotation,shot_creating_actions_imputed;recoveries_imputed,7,0,1,8,7,0,73,0.91,23,4,38,24,3.03,80.82,85.15,82.13,100,76.17,72.19,78.87,74.25,89.88,87.62,0,83.85,83.85,76.55,84.51,95.45,75.45,90.16,80.34,0,1250000,3770000,baseline_percentile_v1_pending_model_fe,75,2520000,201.6,100,undervalued,저평가,90.74,79.28,40.89,44.56,73.54,baseline percentile compares role percentile 79.28 with salary percentile 40.89; final model result is pending.,true,83.85,80.82,85.41,78.87,100,31plus,500k_1_5m,starter,false,false,true,true
2025-2026|laliga|espanyol|pollozano,Pol Lozano,2025-2026,La Liga,Espanyol,MF,MF,25,es ESP,1150000,true,true,33,28,2157,24,regular,shot_creating_actions_imputed;recoveries_imputed,2,0,1,3,2,0,74,0.91,36,-6,29,19,3.03,67.96,65.35,82.99,100,77.32,78.63,81.78,68.89,92.53,80.03,0,78.03,66.13,75.53,85.26,96.64,75.35,92.08,78.03,0,1150000,2500000,baseline_percentile_v1_pending_model_fe,75,1350000,117.39,100,undervalued,저평가,79.79,64.94,38.02,37.7,78.72,baseline percentile compares role percentile 64.94 with salary percentile 38.02; final model result is pending.,true,78.03,67.96,86.11,81.78,100,25_27,500k_1_5m,starter,false,true,false,true
2025-2026|laliga|espanyol|ramonterrats,Ramon Terrats,2025-2026,La Liga,Espanyol,MF,MF,24,es ESP,630000,true,true,29,12,1030,11.4,rotation,shot_creating_actions_imputed;recoveries_imputed,1,0,2,3,1,0,63,0.91,21,-11,22,13,3.03,56,60.93,74.94,100,66.59,56.39,64.82,50.1,76.75,69.14,0,62.44,59.45,57.94,78.28,89.54,56.51,80.74,62.44,0,630000,1150000,baseline_percentile_v1_pending_model_fe,75,520000,82.54,98.17,undervalued,저평가,69.3,37.93,17.67,17.94,40.43,baseline percentile compares role percentile 37.93 with salary percentile 17.67; final model result is pending.,true,62.44,56,79.54,64.82,98.17,22_24,500k_1_5m,rotation,false,true,false,false
2025-2026|laliga|espanyol|robertofernandez,Roberto Fernandez,2025-2026,La Liga,Espanyol,FW,FW,23,es ESP,1250000,true,true,38,25,2382,26.5,regular,shot_creating_actions_imputed;recoveries_imputed,7,0,3,10,6,0,80,0.91,35,-8,47,5,3.03,83.46,80.25,94.22,100,92.3,82.65,84.29,65.74,96.5,86.95,0,83.26,81.21,83.26,94.99,98.43,75.61,94.5,80.45,0,1250000,3605083,baseline_percentile_v1_pending_model_fe,75,2355083,188.41,100,undervalued,저평가,86.13,76.33,44.55,44.56,93.5,baseline percentile compares role percentile 76.33 with salary percentile 44.55; final model result is pending.,true,83.26,83.46,95.28,84.29,100,22_24,500k_1_5m,starter,true,false,false,true
2025-2026|laliga|espanyol|rubensanchez,Ruben Sanchez,2025-2026,La Liga,Espanyol,"DF,MF",DF,24,es ESP,730000,true,true,21,8,812,9,limited,shot_creating_actions_imputed;recoveries_imputed,0,0,1,1,0,0,74,0.91,10,0,12,10,3.03,57.27,63.44,75.36,100,67.15,35.68,49.08,47.4,71.23,60.3,0,61.59,61.59,45.92,78.65,87.05,45.64,74.32,52.03,0,730000,1000000,baseline_percentile_v1_pending_model_fe,75,270000,36.99,75.6,undervalued,저평가,58.78,30.4,19.47,20.36,28.53,baseline percentile compares role percentile 30.4 with salary percentile 19.47; final model result is pending.,true,61.59,57.27,79.88,49.08,75.6,22_24,500k_1_5m,rotation,false,true,false,false
2025-2026|laliga|espanyol|tyrhysdolan,Tyrhys Dolan,2025-2026,La Liga,Espanyol,MF,MF,23,eng ENG,1460000,true,true,36,28,2415,26.8,regular,shot_creating_actions_imputed;recoveries_imputed,2,0,5,7,2,0,76,0.91,39,-7,46,35,3.03,74.96,80.01,85.46,100,80.61,91.67,93.42,75.58,94.15,94.32,0,87.4,78.49,86.17,87.4,97.37,85.04,95.72,89.23,0,1460000,5090000,baseline_percentile_v1_pending_model_fe,75,3630000,248.63,100,undervalued,저평가,94.59,87.23,46.16,49.6,85.2,baseline percentile compares role percentile 87.23 with salary percentile 46.16; final model result is pending.,true,87.4,74.96,88.12,93.42,100,22_24,500k_1_5m,starter,true,false,false,true
2025-2026|laliga|espanyol|urkogonzalezdezarate,Urko Gonzalez De Zarate,2025-2026,La Liga,Espanyol,MF,MF,24,es ESP,1460000,true,true,36,28,2634,29.2,regular,shot_creating_actions_imputed;recoveries_imputed,0,0,1,1,0,0,88,0.91,45,-13,42,33,3.03,62.74,39.86,97.86,100,97.15,92.56,93.76,73.43,95.58,92.38,0,88.26,46.72,82.36,98.15,98.01,84.37,96.45,88.26,0,1460000,5660000,baseline_percentile_v1_pending_model_fe,75,4200000,287.67,100,undervalued,저평가,97.38,89.45,46.16,49.6,90.93,baseline percentile compares role percentile 89.45 with salary percentile 46.16; final model result is pending.,true,88.26,62.74,98.25,93.76,100,22_24,500k_1_5m,core,false,true,false,true
2025-2026|laliga|getafe|abdelabqar,Abdel Abqar,2025-2026,La Liga,Getafe,DF,DF,26,ma MAR,2500000,true,true,23,17,1437,16,rotation,shot_creating_actions_imputed;recoveries_imputed,0,0,2,2,0,0,75,0.91,14,1,36,17,3.03,60.13,69.43,75.68,100,67.57,54.98,65.24,56.44,79.61,86.08,0,69.29,66.64,58.83,78.92,90.82,59.23,82.13,69.29,0,2500000,1502118,baseline_percentile_v1_pending_model_fe,75,-997882,-39.92,17.56,overvalued,고평가,30.55,44.13,63.33,70.97,47.47,baseline percentile compares role percentile 44.13 with salary percentile 63.33; final model result is pending.,true,69.29,60.13,80.14,65.24,17.56,25_27,1_5m_3m,rotation,false,true,false,false
