player_id,stats_row_id,player_name,nation,team,league,league_country,position,position_group,age,matches_played,starts,minutes,nineties,salary_annual_gross_eur,salary_total_gross_eur,salary_status,salary_active,salary_loan,salary_verified,salary_available,score_available,minutes_bucket,data_quality_note,attack_score,shooting_score,chance_creation_score,progressive_pass_score,creative_pass_score,pressing_score,defensive_action_score,ball_winning_score,build_up_score,aerial_defense_score,goalkeeper_score,role_fit_finisher,role_fit_pressing_forward,role_fit_creative_midfielder,role_fit_progressive_passer,role_fit_ball_winning_midfielder,role_fit_ball_playing_defender,role_fit_defensive_stopper,role_fit_shot_stopper,overall_role_score,current_salary_annual_gross_eur,performance_percentile_by_position,salary_percentile_by_position,salary_percentile_by_league,minutes_percentile_by_position,salary_efficiency_score,predicted_next_salary_annual_gross_eur,predicted_next_salary_log,prediction_model_version,prediction_confidence,salary_gap_eur,salary_gap_pct,salary_value_score,salary_value_status,salary_value_label,value_reason_summary
2025-2026|ligue1|lille|ayyoubbouaddi,STAT-11566,Ayyoub Bouaddi,fr FRA,Lille,Ligue 1,France,MF,MF,17,30,28,2321,25.8,1090000,1360000,Active,true,false,false,true,true,regular,passing_proxy_limited,32.95,36.9,20.03,48.42,24.27,48.43,47.81,55.13,57.81,49.8,82.05,35.71,43.66,28.61,52.65,51.23,52.49,50.24,0.0,50.24,1090000,45.76,35.36,52.66,85.21,63.92,1460000,,baseline_percentile_v1,90,370000,33.94,73.73,undervalued,저평가,"같은 포지션 기준 성능 percentile은 45.8, 연봉 percentile은 35.4로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 33.9%입니다. 현재 분류는 저평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lille|benjaminandr,STAT-11327,Benjamin Andr?,fr FRA,Lille,Ligue 1,France,MF,MF,34,27,26,2332,25.9,4550000,5690000,Active,true,false,true,true,true,regular,passing_proxy_limited,45.86,51.42,29.72,49.95,32.6,50.18,52.12,50.74,58.51,70.65,82.8,49.75,49.27,35.79,53.8,51.11,54.34,57.33,0.0,51.11,4550000,49.8,85.14,93.85,85.37,18.2,1640000,,baseline_percentile_v1,90,-2910000,-63.96,0,overvalued,고평가,"같은 포지션 기준 성능 percentile은 49.8, 연봉 percentile은 85.1로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -64.0%입니다. 현재 분류는 고평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lille|berkezer,STAT-13240,Berke ?zer,tr TUR,Lille,Ligue 1,France,GK,GK,25,32,32,2834,31.5,1640000,2050000,Active,true,false,false,true,true,regular,passing_proxy_limited,64.4,70.87,46.04,54.21,35.48,67.17,66.47,61.76,58.77,72.99,71.21,68.93,66.2,44.39,56.26,64.49,59.33,67.25,71.21,65.34,1640000,65.8,49.74,65.37,72.02,68.26,2403389,,baseline_percentile_v1,90,763389,46.55,83.71,undervalued,저평가,"같은 포지션 기준 성능 percentile은 65.8, 연봉 percentile은 49.7로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 46.5%입니다. 현재 분류는 저평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lille|calvinverdonk,STAT-13915,Calvin Verdonk,id IDN,Lille,Ligue 1,France,DF,DF,28,18,7,790,8.8,1450000,1810000,Active,true,false,false,true,true,limited,passing_proxy_limited,59.08,55.61,66.17,67.27,70.06,57.95,38.77,50.64,57.71,46.57,35.62,56.65,54.45,67.81,62.97,47.95,55.84,44.08,0.0,55.84,1450000,63.15,42.34,61.68,33.37,69.15,2500000,,baseline_percentile_v1,85,1050000,72.41,98.53,undervalued,저평가,"같은 포지션 기준 성능 percentile은 63.1, 연봉 percentile은 42.3로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 72.4%입니다. 현재 분류는 저평가이며 예측 신뢰도는 85.0/100입니다."
2025-2026|ligue1|lille|chancelmbemba,STAT-12914,Chancel Mbemba,cd COD,Lille,Ligue 1,France,DF,DF,30,13,9,954,10.6,2730000,3410000,Active,true,false,false,true,true,limited,passing_proxy_limited,58.27,55.61,63.15,54.37,67.24,45.67,42.27,45.22,50.54,46.67,40.51,56.41,48.77,62.39,52.65,44.28,49.62,44.33,0.0,49.62,2730000,36.49,67.18,82.79,38.54,18.16,1201694,,baseline_percentile_v1,85,-1528306,-55.98,2.06,overvalued,고평가,"같은 포지션 기준 성능 percentile은 36.5, 연봉 percentile은 67.2로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -56.0%입니다. 현재 분류는 고평가이며 예측 신뢰도는 85.0/100입니다."
2025-2026|ligue1|lille|ethanmbapp,STAT-12910,Ethan Mbapp?,fr FRA,Lille,Ligue 1,France,"MF,FW",MF,18,18,4,567,6.3,730000,910000,Active,true,false,false,true,true,limited,passing_proxy_limited,89.13,92.37,83.25,57.07,84.54,53.64,63.07,56.79,50.4,65.88,34.5,91.4,66.17,77.16,54.07,58.36,55.57,62.34,0.0,62.34,730000,87.47,21.03,32.17,30.8,100,5090000,,baseline_percentile_v1,80,4360000,597.26,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 87.5, 연봉 percentile은 21.0로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 597.3%입니다. 현재 분류는 저평가이며 예측 신뢰도는 80.0/100입니다."
2025-2026|ligue1|lille|flixcorreia,STAT-11790,F?lix Correia,pt POR,Lille,Ligue 1,France,MF,MF,24,34,26,2053,22.8,1270000,1590000,Active,true,false,false,true,true,regular,passing_proxy_limited,66.14,77.66,33.87,32.46,34.99,24.38,28.19,26.84,45.96,52.47,79.16,74.2,37.67,33.91,38.54,26.82,37.47,35.14,0.0,37.47,1270000,8.16,41.53,57.38,77.93,19.42,340000,,baseline_percentile_v1,90,-930000,-73.23,0,overvalued,고평가,"같은 포지션 기준 성능 percentile은 8.2, 연봉 percentile은 41.5로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -73.2%입니다. 현재 분류는 고평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lille|gatanperrin,STAT-13313,Ga?tan Perrin,fr FRA,Lille,Ligue 1,France,"MF,FW",MF,29,12,3,338,3.8,2360000,2950000,Active,true,false,false,true,true,limited,passing_proxy_limited,73.66,72.22,81.49,71.22,86.65,51.4,38.04,46.22,58.95,42.18,26.27,72.65,55.41,80.73,65.7,44.39,57.4,41.33,0.0,57.4,2360000,73.16,63.25,78.07,22.31,57.14,3130000,,baseline_percentile_v1,80,770000,32.63,72.76,fair,적정,"같은 포지션 기준 성능 percentile은 73.2, 연봉 percentile은 63.2로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 32.6%입니다. 현재 분류는 적정이며 예측 신뢰도는 80.0/100입니다."
2025-2026|ligue1|lille|hamzaigamane,STAT-12414,Hamza Igamane,ma MAR,Lille,Ligue 1,France,FW,FW,22,13,4,432,4.8,1270000,1590000,Active,true,false,false,true,true,limited,passing_proxy_limited,91.18,96.33,78.94,56.74,80.47,32.55,39.96,50.77,53.99,64.17,48.02,94.78,51.62,73.93,55.5,43.34,51.31,49.93,0.0,51.62,1270000,46.17,44.94,57.38,40.61,50.29,1320000,,baseline_percentile_v1,80,50000,3.94,52.77,fair,적정,"같은 포지션 기준 성능 percentile은 46.2, 연봉 percentile은 44.9로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 3.9%입니다. 현재 분류는 적정이며 예측 신뢰도는 80.0/100입니다."
2025-2026|ligue1|lille|hkonharaldsson,STAT-12329,H?kon Haraldsson,is ISL,Lille,Ligue 1,France,MF,MF,22,32,29,2460,27.3,1360000,1700000,Active,true,false,false,true,true,regular,passing_proxy_limited,65.55,79.95,29.9,39.99,36.22,40.04,31.67,20.67,52.69,48.05,84.59,75.63,46.02,34.63,45.7,28.39,43.62,33.83,0.0,43.62,1360000,21.91,43.79,58.81,88.6,31.98,750000,,baseline_percentile_v1,90,-610000,-44.85,13.35,overvalued,고평가,"같은 포지션 기준 성능 percentile은 21.9, 연봉 percentile은 43.8로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -44.9%입니다. 현재 분류는 고평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lille|mariusbroholm,STAT-11593,Marius Broholm,no NOR,Lille,Ligue 1,France,MF,MF,20,11,3,279,3.1,910000,1140000,Active,true,false,false,true,true,low_sample,low_minutes;passing_proxy_limited,91.34,92.49,88.28,60.76,87.6,71.58,91.5,84.91,51.75,70.35,25.04,92.14,81.49,81.16,56.71,84.55,64.39,83.51,0.0,81.49,910000,99.84,29.28,45.7,20.05,100,20830000,,baseline_percentile_v1,65,19920000,2189.01,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 99.8, 연봉 percentile은 29.3로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 2189.0%입니다. 현재 분류는 저평가이며 예측 신뢰도는 65.0/100입니다."
2025-2026|ligue1|lille|matiasfernandezpardo,STAT-12094,Matias Fernandez-Pardo,be BEL,Lille,Ligue 1,France,"FW,MF",FW,20,29,27,2370,26.3,1180000,1480000,Active,true,false,false,true,true,regular,passing_proxy_limited,56.47,66.49,26.78,34.48,27.22,28.06,47.35,46.92,50.13,64.66,91.42,63.48,40.44,28.86,41.52,43.3,44.74,52.44,0.0,43.3,1180000,19.35,41.98,54.1,94.25,31.8,560000,,baseline_percentile_v1,90,-620000,-52.54,9.02,overvalued,고평가,"같은 포지션 기준 성능 percentile은 19.4, 연봉 percentile은 42.0로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -52.5%입니다. 현재 분류는 고평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lille|maximagoffi,STAT-12216,Maxima Goffi,fr FRA,Lille,Ligue 1,France,DF,DF,17,1,0,39,0.4,,,,,,,false,true,low_sample,low_minutes;salary_unavailable;missing_safe_stats:1;passing_proxy_limited,55.37,55.61,42.98,56.07,61.1,78.99,74.68,82.59,35.46,48.74,12.98,55.54,71.04,52.59,46.8,79.1,51.45,68.88,0.0,55.54,,62.42,,,5.76,,2403389,,baseline_percentile_v1,50,,,,unknown,평가 불가,연봉 또는 성능 데이터가 부족해 평가를 확정하기 어렵습니다.
2025-2026|ligue1|lille|nabilbentaleb,STAT-11496,Nabil Bentaleb,dz ALG,Lille,Ligue 1,France,MF,MF,30,26,13,1287,14.3,1820000,2270000,Active,true,false,false,true,true,rotation,passing_proxy_limited,65.25,68.36,56.16,48.24,57.38,41.94,45.81,47.49,50.35,47.05,54.39,67.43,49.71,54.61,49.19,45.79,48.58,46.6,0.0,49.19,1820000,41.23,54.04,70.29,55.78,37.77,1270000,,baseline_percentile_v1,90,-550000,-30.22,26.56,overvalued,고평가,"같은 포지션 기준 성능 percentile은 41.2, 연봉 percentile은 54.0로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -30.2%입니다. 현재 분류는 고평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lille|nathanngoy,STAT-13122,Nathan Ngoy,be BEL,Lille,Ligue 1,France,DF,DF,22,29,27,2405,26.7,910000,1140000,Active,true,false,false,true,true,regular,passing_proxy_limited,61.55,70.63,35.73,39.4,36.77,28.92,29.94,37.21,50.27,42.36,78.08,67.91,38.91,37.01,44.29,33.01,41.93,35.48,0.0,38.91,910000,6.48,26.64,45.7,80.19,32.86,330000,,baseline_percentile_v1,90,-580000,-63.74,5.03,overvalued,고평가,"같은 포지션 기준 성능 percentile은 6.5, 연봉 percentile은 26.6로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -63.7%입니다. 현재 분류는 고평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lille|ngalayelmukau,STAT-13041,Ngal'Ayel Mukau,cd COD,Lille,Ligue 1,France,MF,MF,20,30,19,1534,17,1000000,1250000,Active,true,false,false,true,true,rotation,passing_proxy_limited,40.04,41.26,35.39,54.19,40.28,60.58,48.5,47.32,56.91,67.69,66.7,40.89,52.0,41.8,55.41,50.38,53.99,53.96,0.0,52.0,1000000,52.87,32.41,48.16,62.97,71.76,1802542,,baseline_percentile_v1,90,802542,80.25,98.3,undervalued,저평가,"같은 포지션 기준 성능 percentile은 52.9, 연봉 percentile은 32.4로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 80.3%입니다. 현재 분류는 저평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lille|noahedjouma,STAT-12002,Noah Edjouma,fr FRA,Lille,Ligue 1,France,MF,MF,19,3,1,92,1,730000,910000,Active,true,false,false,true,true,low_sample,low_minutes;passing_proxy_limited,48.34,36.2,79.88,57.84,80.39,42.66,64.56,51.42,47.82,93.71,22.2,39.84,48.74,74.55,53.33,54.27,55.01,70.02,0.0,54.27,730000,61.44,21.03,32.17,10.35,86.44,2220000,,baseline_percentile_v1,60,1490000,204.11,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 61.4, 연봉 percentile은 21.0로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 204.1%입니다. 현재 분류는 저평가이며 예측 신뢰도는 60.0/100입니다."
2025-2026|ligue1|lille|oliviergiroud,STAT-12209,Olivier Giroud,fr FRA,Lille,Ligue 1,France,FW,FW,38,30,17,1609,17.9,2730000,3410000,Active,true,false,false,true,true,rotation,passing_proxy_limited,59.49,67.16,39.73,50.69,43.66,57.87,57.76,55.1,57.43,60.11,75.99,64.86,58.33,43.85,53.72,56.59,55.49,57.8,0.0,56.59,2730000,69.54,68.78,82.79,77.97,53.56,2820000,,baseline_percentile_v1,90,90000,3.3,52.14,fair,적정,"같은 포지션 기준 성능 percentile은 69.5, 연봉 percentile은 68.8로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 3.3%입니다. 현재 분류는 적정이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lille|osamesahraoui,STAT-13521,Osame Sahraoui,ma MAR,Lille,Ligue 1,France,MF,MF,24,18,4,505,5.6,1360000,1700000,Active,true,false,false,true,true,limited,passing_proxy_limited,82.5,82.8,80.82,48.06,76.78,36.73,40.91,26.49,44.08,70.88,33.34,82.71,51.3,71.22,46.27,33.58,44.48,46.3,0.0,46.3,1360000,30.96,43.79,58.81,28.21,34.99,940000,,baseline_percentile_v1,80,-420000,-30.88,26.22,overvalued,고평가,"같은 포지션 기준 성능 percentile은 31.0, 연봉 percentile은 43.8로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -30.9%입니다. 현재 분류는 고평가이며 예측 신뢰도는 80.0/100입니다."
2025-2026|ligue1|lille|ousmanetoure,STAT-13827,Ousmane Toure,fr FRA,Lille,Ligue 1,France,DF,DF,20,1,1,51,0.6,270000,338000,Active,true,false,false,true,true,low_sample,low_minutes;passing_proxy_limited,63.91,55.61,84.28,48.52,86.96,30.49,44.76,62.03,41.06,31.07,15.85,58.1,43.37,76.28,45.16,49.68,44.22,44.97,0.0,45.16,270000,19.69,4.5,10.25,7.2,60.91,740000,,baseline_percentile_v1,60,470000,174.07,94.87,undervalued,저평가,"같은 포지션 기준 성능 percentile은 19.7, 연봉 percentile은 4.5로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 174.1%입니다. 현재 분류는 저평가이며 예측 신뢰도는 60.0/100입니다."
2025-2026|ligue1|lille|romainperraud,STAT-13311,Romain Perraud,fr FRA,Lille,Ligue 1,France,DF,DF,27,30,27,2241,24.9,2360000,2950000,Active,true,false,false,true,true,regular,passing_proxy_limited,78.59,92.24,41.22,40.05,43.56,42.93,56.08,43.17,50.34,81.25,77.77,88.14,56.26,41.75,44.68,47.64,48.69,60.4,0.0,48.69,2360000,32.41,61.13,78.07,75.75,23.85,1040000,,baseline_percentile_v1,90,-1320000,-55.93,3.37,overvalued,고평가,"같은 포지션 기준 성능 percentile은 32.4, 연봉 percentile은 61.1로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -55.9%입니다. 현재 분류는 고평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lille|soribadiaoune,STAT-11906,Soriba Diaoune,fr FRA,Lille,Ligue 1,France,MF,MF,17,10,1,185,2.1,160000,201000,Inactive,false,false,false,true,true,low_sample,low_minutes;passing_proxy_limited,96.35,97.2,94.1,73.32,93.67,86.57,70.54,66.86,58.37,51.52,19.91,96.94,86.3,88.75,66.59,72.09,65.9,63.91,0.0,72.09,160000,98.63,2.43,5.53,16.25,100,14000000,,baseline_percentile_v1,60,13840000,8650,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 98.6, 연봉 percentile은 2.4로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 8650.0%입니다. 현재 분류는 저평가이며 예측 신뢰도는 60.0/100입니다."
2025-2026|ligue1|lille|thomasmeunier,STAT-12953,Thomas Meunier,be BEL,Lille,Ligue 1,France,DF,DF,33,25,21,1909,21.2,4550000,5690000,Active,true,false,false,true,true,rotation,passing_proxy_limited,75.86,85.44,50.26,56.0,52.15,46.71,22.27,26.05,58.37,48.41,68.63,82.57,50.57,52.36,57.07,28.86,48.63,31.06,0.0,50.57,4550000,40.46,83.91,93.85,66.51,8.2,1300000,,baseline_percentile_v1,90,-3250000,-71.43,0,overvalued,고평가,"같은 포지션 기준 성능 percentile은 40.5, 연봉 percentile은 83.9로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -71.4%입니다. 현재 분류는 고평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lille|tiagosantos,STAT-13570,Tiago Santos,pt POR,Lille,Ligue 1,France,DF,DF,23,15,8,709,7.9,1820000,2270000,Active,true,false,false,true,true,limited,passing_proxy_limited,59.28,55.61,66.95,68.06,70.79,71.78,50.51,32.73,58.77,70.23,35.94,56.71,63.78,68.57,63.88,46.76,59.49,51.98,0.0,59.49,1820000,78.15,52.12,70.29,32.05,74.23,3770000,,baseline_percentile_v1,85,1950000,107.14,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 78.2, 연봉 percentile은 52.1로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 107.1%입니다. 현재 분류는 저평가이며 예측 신뢰도는 85.0/100입니다."
2025-2026|ligue1|lille|ugoraghouber,STAT-13380,Ugo Raghouber,fr FRA,Lille,Ligue 1,France,MF,MF,22,1,0,3,0,140000,174000,Inactive,false,false,false,true,false,low_sample,low_minutes;missing_safe_stats:10;passing_proxy_limited,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,5.42,0.0,4.89,0.0,0.0,0.3,3.1,0.0,2.8,0.0,0.0,0.0,140000,1.62,1.65,2.25,0.08,44.98,150000,,baseline_percentile_v1,50,10000,7.14,53.55,fair,적정,"같은 포지션 기준 성능 percentile은 1.6, 연봉 percentile은 1.6로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 7.1%입니다. 현재 분류는 적정이며 예측 신뢰도는 50.0/100입니다."
2025-2026|ligue1|lille|vincentburlet,STAT-11618,Vincent Burlet,be BEL,Lille,Ligue 1,France,DF,DF,19,1,0,19,0.2,,,,,,,false,true,low_sample,low_minutes;salary_unavailable;missing_safe_stats:1;passing_proxy_limited,55.37,55.61,42.98,6.23,61.1,31.36,46.15,49.95,7.03,31.07,11.61,55.54,41.52,40.13,6.59,44.9,16.57,42.58,0.0,41.52,,11.04,,,3.24,,460000,,baseline_percentile_v1,50,,,,unknown,평가 불가,연봉 또는 성능 데이터가 부족해 평가를 확정하기 어렵습니다.
2025-2026|ligue1|lorient|abdoulayefaye,STAT-12071,Abdoulaye Faye,sn SEN,Lorient,Ligue 1,France,DF,DF,20,17,16,1444,16,730000,910000,Loan,true,true,false,true,true,rotation,passing_proxy_limited,55.02,55.61,50.98,62.44,55.88,80.13,79.13,83.56,59.45,66.39,53.63,55.43,72.4,55.56,61.09,81.32,65.27,76.42,0.0,65.27,730000,90.28,19.69,32.17,52.46,100,6250000,,baseline_percentile_v1,90,5520000,756.16,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 90.3, 연봉 percentile은 19.7로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 756.2%입니다. 현재 분류는 저평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lorient|arsnekouassi,STAT-12611,Ars?ne Kouassi,bf BFA,Lorient,Ligue 1,France,MF,MF,20,31,30,2605,28.9,640000,800000,Active,true,false,false,true,true,regular,passing_proxy_limited,51.13,59.83,24.54,31.19,22.45,35.69,48.87,42.2,47.3,71.81,91.19,57.22,42.96,25.47,38.44,43.23,42.86,54.08,0.0,42.96,640000,19.81,18.85,27.66,91.27,55.09,730000,,baseline_percentile_v1,90,90000,14.06,57.66,fair,적정,"같은 포지션 기준 성능 percentile은 19.8, 연봉 percentile은 18.9로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 14.1%입니다. 현재 분류는 적정이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lorient|arthuravom,STAT-11387,Arthur Avom,cm CMR,Lorient,Ligue 1,France,MF,MF,20,31,22,2119,23.5,550000,690000,Active,true,false,false,true,true,regular,passing_proxy_limited,44.84,49.45,32.04,43.47,36.78,44.62,61.15,61.69,52.22,59.15,74.91,48.07,47.99,36.56,47.41,58.09,51.83,60.68,0.0,48.07,550000,37.35,14.94,22.54,79.87,75.4,1130000,,baseline_percentile_v1,90,580000,105.45,99.57,undervalued,저평가,"같은 포지션 기준 성능 percentile은 37.4, 연봉 percentile은 14.9로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 105.5%입니다. 현재 분류는 저평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lorient|bambadieng,STAT-11923,Bamba Dieng,sn SEN,Lorient,Ligue 1,France,FW,FW,25,22,15,1212,13.5,910000,1140000,Active,true,false,false,true,true,rotation,passing_proxy_limited,78.49,89.09,54.38,47.44,57.68,36.27,32.23,33.3,54.29,51.01,71.25,85.91,48.13,53.8,50.52,33.52,46.72,38.13,0.0,48.13,910000,32.95,33.54,45.7,68.2,51.23,910000,,baseline_percentile_v1,90,0,0,49.62,fair,적정,"같은 포지션 기준 성능 percentile은 33.0, 연봉 percentile은 33.5로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 0.0%입니다. 현재 분류는 적정이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lorient|bamomet,STAT-12928,Bamo Me?t?,ci CIV,Lorient,Ligue 1,France,DF,DF,23,25,22,1979,22,1270000,1590000,Loan,true,true,false,true,true,rotation,passing_proxy_limited,64.63,70.66,45.93,55.38,42.96,66.59,44.99,31.23,58.51,68.62,70.88,68.85,61.68,47.25,56.79,43.12,54.19,48.64,0.0,54.19,1270000,56.78,39.64,57.38,69.27,69.07,2080000,,baseline_percentile_v1,90,810000,63.78,93.03,undervalued,저평가,"같은 포지션 기준 성능 percentile은 56.8, 연봉 percentile은 39.6로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 63.8%입니다. 현재 분류는 저평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lorient|bingouroukamara,STAT-12520,Bingourou Kamara,sn SEN,Lorient,Ligue 1,France,GK,GK,28,3,3,270,3,730000,910000,Active,true,false,false,true,true,low_sample,low_minutes;passing_proxy_limited,73.38,69.0,84.9,66.03,72.72,83.42,86.74,85.47,55.38,68.3,27.24,70.31,81.07,75.92,61.24,85.5,66.42,80.89,27.24,73.12,730000,98.45,24.08,32.17,23.32,100,15000000,,baseline_percentile_v1,65,14270000,1954.79,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 98.5, 연봉 percentile은 24.1로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 1954.8%입니다. 현재 분류는 저평가이며 예측 신뢰도는 65.0/100입니다."
2025-2026|ligue1|lorient|danielxaviersemedo,STAT-13991,Daniel Xavier Semedo,fr FRA,Lorient,Ligue 1,France,MF,MF,21,1,0,11,0.1,,,,,,,false,true,low_sample,low_minutes;salary_unavailable;missing_safe_stats:1;passing_proxy_limited,36.03,36.2,26.76,56.14,40.26,58.05,7.43,21.14,35.41,24.28,10.04,36.15,41.32,38.83,46.81,23.72,34.63,15.91,0.0,36.15,,7.28,,,2.18,,310000,,baseline_percentile_v1,50,,,,unknown,평가 불가,연봉 또는 성능 데이터가 부족해 평가를 확정하기 어렵습니다.
2025-2026|ligue1|lorient|darlinyongwa,STAT-14002,Darlin Yongwa,cm CMR,Lorient,Ligue 1,France,"DF,MF",DF,24,23,14,1312,14.6,640000,800000,Active,true,false,false,true,true,rotation,passing_proxy_limited,61.75,62.54,56.98,51.12,57.87,54.41,71.9,60.2,50.79,82.15,51.36,62.3,60.11,55.83,50.97,63.14,56.17,72.05,0.0,60.11,640000,79.71,16.6,27.66,47.78,100,3910000,,baseline_percentile_v1,90,3270000,510.94,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 79.7, 연봉 percentile은 16.6로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 510.9%입니다. 현재 분류는 저평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lorient|dermanekarim,STAT-12536,Dermane Karim,tg TOG,Lorient,Ligue 1,France,MF,MF,21,30,15,1365,15.2,550000,690000,Loan,true,true,false,true,true,rotation,passing_proxy_limited,52.45,53.83,46.44,52.96,45.44,69.51,71.23,62.15,54.3,63.76,57.5,53.42,64.74,47.72,53.56,66.8,58.13,66.72,0.0,58.13,550000,75.67,14.94,22.54,58.12,100,3330000,,baseline_percentile_v1,90,2780000,505.45,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 75.7, 연봉 percentile은 14.9로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 505.5%입니다. 현재 분류는 저평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|ligue1|lorient|formosemendy,STAT-12939,Formose Mendy,sn SEN,Lorient,Ligue 1,France,DF,DF,24,2,2,135,1.5,,,,,,,false,true,low_sample,low_minutes;salary_unavailable;passing_proxy_limited,63.28,55.61,81.95,68.02,84.79,60.62,35.22,27.04,54.92,63.78,19.91,57.91,56.34,79.46,62.12,36.62,53.92,41.74,0.0,56.34,,65.07,,,12.97,,2703812,,baseline_percentile_v1,50,,,,unknown,평가 불가,연봉 또는 성능 데이터가 부족해 평가를 확정하기 어렵습니다.
2025-2026|ligue1|lorient|igorcarioca,STAT-11683,Igor Carioca,br BRA,Lorient,Ligue 1,France,DF,DF,28,17,13,1213,13.5,,,,,,,false,true,rotation,salary_unavailable;passing_proxy_limited,69.01,71.6,62.11,46.6,67.98,48.63,79.04,71.68,47.24,79.58,48.96,70.82,60.83,60.29,46.89,69.65,55.0,77.36,0.0,60.83,,81.03,,,45.02,,4170000,,baseline_percentile_v1,80,,,,unknown,평가 불가,연봉 또는 성능 데이터가 부족해 평가를 확정하기 어렵습니다.
