salary_target_eur,fe_log_salary_target_eur,minutes,nineties,matches,starts,fe_start_rate,fe_is_regular_1500min,goals,assists,fe_goal_contribution,fe_goal_contribution_per90,stats_age,fe_age_squared,fe_is_prime_age_24_29,fe_is_young_prospect_u23,fe_salary_vs_league_mean,fe_salary_vs_club_mean,fe_club_mean_salary_target_eur,fe_league_mean_salary_target_eur,pos_DF,pos_FW,pos_GK,pos_MF
4600000.0,15.341567,2031.0,22.6,24.0,23.0,0.958333,1.0,2.0,0.0,2.0,0.088496,28.0,784.0,1.0,0.0,2.574468,1.942726,2367806.346154,1786777.246187,1.0,0.0,0.0,0.0
3910000.0,15.179048,688.0,7.6,9.0,7.0,0.777778,0.0,1.0,0.0,1.0,0.131579,31.0,961.0,0.0,0.0,2.188297,1.651317,2367806.346154,1786777.246187,1.0,0.0,0.0,0.0
3220000.0,14.984892,2230.0,24.8,30.0,26.0,0.866667,1.0,13.0,0.0,13.0,0.524194,24.0,576.0,1.0,0.0,1.802127,1.359909,2367806.346154,1786777.246187,0.0,1.0,0.0,0.0
570000.0,13.253393,385.0,4.3,15.0,3.0,0.2,0.0,2.0,0.0,2.0,0.465116,18.0,324.0,0.0,1.0,0.31901,0.240729,2367806.346154,1786777.246187,0.0,1.0,0.0,0.0
2180000.0,14.594836,2489.0,27.7,33.0,28.0,0.848485,1.0,1.0,0.0,1.0,0.036101,25.0,625.0,1.0,0.0,1.220074,0.920683,2367806.346154,1786777.246187,0.0,0.0,0.0,1.0
920000.0,13.73213,967.0,10.7,15.0,12.0,0.8,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,1.0,0.514894,0.388545,2367806.346154,1786777.246187,0.0,0.0,0.0,1.0
2990000.0,14.910784,1013.0,11.3,18.0,10.0,0.555556,0.0,0.0,0.0,0.0,0.0,26.0,676.0,1.0,0.0,1.673404,1.262772,2367806.346154,1786777.246187,0.0,0.0,0.0,1.0
1380000.0,14.137595,1847.0,20.5,24.0,22.0,0.916667,1.0,3.0,0.0,3.0,0.146341,21.0,441.0,0.0,1.0,0.77234,0.582818,2367806.346154,1786777.246187,0.0,0.0,0.0,1.0
3220000.0,14.984892,2400.0,26.7,31.0,28.0,0.903226,1.0,6.0,0.0,6.0,0.224719,23.0,529.0,0.0,1.0,1.802127,1.359909,2367806.346154,1786777.246187,0.0,0.0,0.0,1.0
570000.0,13.253393,1381.0,15.3,25.0,15.0,0.6,0.0,3.0,0.0,3.0,0.196078,21.0,441.0,0.0,1.0,0.31901,0.240729,2367806.346154,1786777.246187,0.0,0.0,0.0,1.0
2870000.0,14.869823,1074.0,11.9,32.0,12.0,0.375,0.0,2.0,0.0,2.0,0.168067,22.0,484.0,0.0,1.0,1.606244,1.212092,2367806.346154,1786777.246187,0.0,1.0,0.0,0.0
3220000.0,14.984892,1080.0,12.0,12.0,12.0,1.0,0.0,1.0,0.0,1.0,0.083333,26.0,676.0,1.0,0.0,1.802127,1.359909,2367806.346154,1786777.246187,1.0,0.0,0.0,0.0
520000.0,13.161586,132.0,1.5,7.0,1.0,0.142857,0.0,0.0,0.0,0.0,0.0,19.0,361.0,0.0,1.0,0.291027,0.219613,2367806.346154,1786777.246187,0.0,1.0,0.0,0.0
2410000.0,14.695138,119.0,1.3,6.0,1.0,0.166667,0.0,0.0,0.0,0.0,0.0,32.0,1024.0,0.0,0.0,1.348797,1.01782,2367806.346154,1786777.246187,0.0,0.0,0.0,1.0
1720000.0,14.357835,1621.0,18.0,19.0,17.0,0.894737,1.0,0.0,9.0,9.0,0.5,27.0,729.0,1.0,0.0,0.962627,0.726411,2367806.346154,1786777.246187,0.0,0.0,1.0,0.0
2102965.0,14.558859,1508.0,16.8,28.0,19.0,0.678571,1.0,4.0,0.0,4.0,0.238095,23.0,529.0,0.0,1.0,1.17696,0.888149,2367806.346154,1786777.246187,0.0,0.0,0.0,1.0
4370000.0,15.290274,944.0,10.5,15.0,11.0,0.733333,0.0,3.0,0.0,3.0,0.285714,30.0,900.0,0.0,0.0,2.445744,1.84559,2367806.346154,1786777.246187,0.0,0.0,0.0,1.0
3680000.0,15.118424,2353.0,26.1,28.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,784.0,1.0,0.0,2.059574,1.554181,2367806.346154,1786777.246187,1.0,0.0,0.0,0.0
3220000.0,14.984892,616.0,6.8,14.0,7.0,0.5,0.0,0.0,0.0,0.0,0.0,24.0,576.0,1.0,0.0,1.802127,1.359909,2367806.346154,1786777.246187,1.0,0.0,0.0,0.0
1490000.0,14.214287,1141.0,12.7,14.0,13.0,0.928571,0.0,0.0,0.0,0.0,0.0,27.0,729.0,1.0,0.0,0.833904,0.629274,2367806.346154,1786777.246187,1.0,0.0,0.0,0.0
640000.0,13.369225,67.0,0.7,3.0,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,22.0,484.0,0.0,1.0,0.358187,0.562765,1137241.37931,1786777.246187,1.0,0.0,0.0,0.0
360000.0,12.793862,969.0,10.8,13.0,10.0,0.769231,0.0,0.0,0.0,0.0,0.0,24.0,576.0,1.0,0.0,0.20148,0.316555,1137241.37931,1786777.246187,1.0,0.0,0.0,0.0
550000.0,13.217675,171.0,1.9,10.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,1.0,0.307817,0.483626,1137241.37931,1786777.246187,0.0,1.0,0.0,0.0
3640000.0,15.107495,2878.0,32.0,32.0,32.0,1.0,1.0,0.0,4.0,4.0,0.125,34.0,1156.0,0.0,0.0,2.037187,3.200728,1137241.37931,1786777.246187,0.0,0.0,1.0,0.0
550000.0,13.217675,821.0,9.1,20.0,9.0,0.45,0.0,2.0,0.0,2.0,0.21978,18.0,324.0,0.0,1.0,0.307817,0.483626,1137241.37931,1786777.246187,0.0,1.0,0.0,0.0
160000.0,11.982935,250.0,2.8,11.0,1.0,0.090909,0.0,0.0,0.0,0.0,0.0,19.0,361.0,0.0,1.0,0.089547,0.140691,1137241.37931,1786777.246187,0.0,0.0,0.0,1.0
1450000.0,14.187075,2321.0,25.8,27.0,26.0,0.962963,1.0,1.0,0.0,1.0,0.03876,28.0,784.0,1.0,0.0,0.811517,1.275015,1137241.37931,1786777.246187,1.0,0.0,0.0,0.0
1640000.0,14.310207,736.0,8.2,15.0,9.0,0.6,0.0,3.0,0.0,3.0,0.365854,29.0,841.0,1.0,0.0,0.917854,1.442086,1137241.37931,1786777.246187,0.0,0.0,0.0,1.0
3270000.0,15.000301,655.0,7.3,16.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,34.0,1156.0,0.0,0.0,1.830111,2.875379,1137241.37931,1786777.246187,0.0,0.0,0.0,1.0
730000.0,13.500801,607.0,6.7,8.0,7.0,0.875,0.0,0.0,0.0,0.0,0.0,30.0,900.0,0.0,0.0,0.408557,0.641904,1137241.37931,1786777.246187,1.0,0.0,0.0,0.0
2180000.0,14.594836,893.0,9.9,14.0,10.0,0.714286,0.0,0.0,0.0,0.0,0.0,27.0,729.0,1.0,0.0,1.220074,1.916919,1137241.37931,1786777.246187,0.0,0.0,0.0,1.0
1090000.0,13.901689,929.0,10.3,14.0,11.0,0.785714,0.0,3.0,0.0,3.0,0.291262,26.0,676.0,1.0,0.0,0.610037,0.95846,1137241.37931,1786777.246187,0.0,1.0,0.0,0.0
820000.0,13.617061,2263.0,25.1,28.0,24.0,0.857143,1.0,0.0,0.0,0.0,0.0,22.0,484.0,0.0,1.0,0.458927,0.721043,1137241.37931,1786777.246187,0.0,0.0,0.0,1.0
910000.0,13.721201,1637.0,18.2,20.0,20.0,1.0,1.0,1.0,0.0,1.0,0.054945,22.0,484.0,0.0,1.0,0.509297,0.800182,1137241.37931,1786777.246187,0.0,0.0,0.0,1.0
1270000.0,14.054528,1961.0,21.8,23.0,22.0,0.956522,1.0,0.0,0.0,0.0,0.0,27.0,729.0,1.0,0.0,0.710777,1.116737,1137241.37931,1786777.246187,1.0,0.0,0.0,0.0
910000.0,13.721201,1441.0,16.0,23.0,16.0,0.695652,0.0,1.0,0.0,1.0,0.0625,19.0,361.0,0.0,1.0,0.509297,0.800182,1137241.37931,1786777.246187,0.0,0.0,0.0,1.0
1180000.0,13.981026,2584.0,28.7,33.0,28.0,0.848485,1.0,6.0,0.0,6.0,0.209059,22.0,484.0,0.0,1.0,0.660407,1.037599,1137241.37931,1786777.246187,0.0,1.0,0.0,0.0
180000.0,12.100718,415.0,4.6,8.0,5.0,0.625,0.0,1.0,0.0,1.0,0.217391,22.0,484.0,0.0,1.0,0.10074,0.158278,1137241.37931,1786777.246187,0.0,1.0,0.0,0.0
450000.0,13.017005,1641.0,18.2,28.0,17.0,0.607143,1.0,0.0,0.0,0.0,0.0,23.0,529.0,0.0,1.0,0.25185,0.395694,1137241.37931,1786777.246187,0.0,0.0,0.0,1.0
2730000.0,14.819813,1152.0,12.8,24.0,13.0,0.541667,0.0,4.0,0.0,4.0,0.3125,27.0,729.0,1.0,0.0,1.527891,2.400546,1137241.37931,1786777.246187,0.0,1.0,0.0,0.0
2180000.0,14.594836,2391.0,26.6,30.0,26.0,0.866667,1.0,0.0,0.0,0.0,0.0,26.0,676.0,1.0,0.0,1.220074,1.916919,1137241.37931,1786777.246187,1.0,0.0,0.0,0.0
640000.0,13.369225,182.0,2.0,3.0,2.0,0.666667,0.0,0.0,1.0,1.0,0.5,33.0,1089.0,0.0,0.0,0.358187,0.562765,1137241.37931,1786777.246187,0.0,0.0,1.0,0.0
910000.0,13.721201,662.0,7.4,12.0,7.0,0.583333,0.0,2.0,0.0,2.0,0.27027,35.0,1225.0,0.0,0.0,0.509297,0.800182,1137241.37931,1786777.246187,0.0,0.0,0.0,1.0
180000.0,12.100718,135.0,1.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,1.0,0.10074,0.158278,1137241.37931,1786777.246187,1.0,0.0,0.0,0.0
360000.0,12.793862,1721.0,19.1,20.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,289.0,0.0,1.0,0.20148,0.316555,1137241.37931,1786777.246187,1.0,0.0,0.0,0.0
820000.0,13.617061,101.0,1.1,6.0,1.0,0.166667,0.0,0.0,0.0,0.0,0.0,31.0,961.0,0.0,0.0,0.458927,0.721043,1137241.37931,1786777.246187,1.0,0.0,0.0,0.0
270000.0,12.506181,477.0,5.3,10.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,22.0,484.0,0.0,1.0,0.15111,0.237417,1137241.37931,1786777.246187,0.0,0.0,0.0,1.0
910000.0,13.721201,941.0,10.5,25.0,11.0,0.44,0.0,3.0,0.0,3.0,0.285714,38.0,1444.0,0.0,0.0,0.509297,0.800182,1137241.37931,1786777.246187,0.0,1.0,0.0,0.0
730000.0,13.500801,1958.0,21.8,26.0,22.0,0.846154,1.0,0.0,0.0,0.0,0.0,19.0,361.0,0.0,1.0,0.408557,0.355648,2052592.592593,1786777.246187,1.0,0.0,0.0,0.0
2180000.0,14.594836,1187.0,13.2,22.0,13.0,0.590909,0.0,3.0,0.0,3.0,0.227273,31.0,961.0,0.0,0.0,1.220074,1.062071,2052592.592593,1786777.246187,0.0,0.0,0.0,1.0
730000.0,13.500801,2097.0,23.3,25.0,24.0,0.96,1.0,1.0,0.0,1.0,0.042918,21.0,441.0,0.0,1.0,0.408557,0.355648,2052592.592593,1786777.246187,1.0,0.0,0.0,0.0
80000.0,11.289794,138.0,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,324.0,0.0,1.0,0.044773,0.038975,2052592.592593,1786777.246187,0.0,1.0,0.0,0.0
3090000.0,14.943682,1772.0,19.7,26.0,21.0,0.807692,1.0,0.0,0.0,0.0,0.0,26.0,676.0,1.0,0.0,1.729371,1.505413,2052592.592593,1786777.246187,0.0,0.0,0.0,1.0
4550000.0,15.330638,849.0,9.4,12.0,9.0,0.75,0.0,0.0,0.0,0.0,0.0,41.0,1681.0,0.0,0.0,2.546484,2.216709,2052592.592593,1786777.246187,1.0,0.0,0.0,0.0
180000.0,12.100718,13.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,256.0,0.0,1.0,0.10074,0.087694,2052592.592593,1786777.246187,0.0,0.0,0.0,1.0
270000.0,12.506181,95.0,1.1,4.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,19.0,361.0,0.0,1.0,0.15111,0.131541,2052592.592593,1786777.246187,0.0,0.0,0.0,1.0
1820000.0,14.414348,1694.0,18.8,25.0,18.0,0.72,1.0,1.0,0.0,1.0,0.053191,25.0,625.0,1.0,0.0,1.018594,0.886684,2052592.592593,1786777.246187,0.0,0.0,0.0,1.0
1360000.0,14.122996,644.0,7.2,22.0,7.0,0.318182,0.0,1.0,0.0,1.0,0.138889,23.0,529.0,0.0,1.0,0.761147,0.662577,2052592.592593,1786777.246187,0.0,1.0,0.0,0.0
2310000.0,14.652759,1325.0,14.7,29.0,13.0,0.448276,0.0,6.0,0.0,6.0,0.408163,28.0,784.0,1.0,0.0,1.102608,0.442124,5224782.608696,2095032.57671,0.0,0.0,0.0,1.0
4550000.0,15.330638,2530.0,28.1,30.0,28.0,0.933333,1.0,1.0,0.0,1.0,0.035587,32.0,1024.0,0.0,0.0,2.546484,2.216709,2052592.592593,1786777.246187,0.0,0.0,0.0,1.0
1450000.0,14.187075,880.0,9.8,23.0,9.0,0.391304,0.0,0.0,0.0,0.0,0.0,24.0,576.0,1.0,0.0,0.811517,0.706424,2052592.592593,1786777.246187,0.0,1.0,0.0,0.0
640000.0,13.369225,2425.0,26.9,29.0,28.0,0.965517,1.0,1.0,0.0,1.0,0.037175,21.0,441.0,0.0,1.0,0.358187,0.311801,2052592.592593,1786777.246187,1.0,0.0,0.0,0.0
910000.0,13.721201,720.0,8.0,8.0,8.0,1.0,0.0,0.0,1.0,1.0,0.125,32.0,1024.0,0.0,0.0,0.509297,0.443342,2052592.592593,1786777.246187,0.0,0.0,1.0,0.0
3270000.0,15.000301,2394.0,26.6,29.0,26.0,0.896552,1.0,2.0,0.0,2.0,0.075188,24.0,576.0,1.0,0.0,1.830111,1.593107,2052592.592593,1786777.246187,1.0,0.0,0.0,0.0
1090000.0,13.901689,1667.0,18.5,24.0,20.0,0.833333,1.0,4.0,0.0,4.0,0.216216,21.0,441.0,0.0,1.0,0.610037,0.531036,2052592.592593,1786777.246187,0.0,1.0,0.0,0.0
5090000.0,15.442789,1772.0,19.7,31.0,20.0,0.645161,1.0,0.0,0.0,0.0,0.0,30.0,900.0,0.0,0.0,2.848704,2.479791,2052592.592593,1786777.246187,0.0,0.0,0.0,1.0
1640000.0,14.310207,145.0,1.6,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,625.0,1.0,0.0,0.917854,0.79899,2052592.592593,1786777.246187,1.0,0.0,0.0,0.0
1180000.0,13.981026,911.0,10.1,18.0,12.0,0.666667,0.0,0.0,0.0,0.0,0.0,25.0,625.0,1.0,0.0,0.660407,0.574883,2052592.592593,1786777.246187,0.0,0.0,0.0,1.0
4360000.0,15.287983,2130.0,23.7,33.0,26.0,0.787879,1.0,8.0,0.0,8.0,0.337553,25.0,625.0,1.0,0.0,2.440147,2.124143,2052592.592593,1786777.246187,0.0,0.0,0.0,1.0
5450000.0,15.511126,275.0,3.1,8.0,3.0,0.375,0.0,0.0,0.0,0.0,0.0,28.0,784.0,1.0,0.0,3.050184,2.655179,2052592.592593,1786777.246187,0.0,0.0,0.0,1.0
1360000.0,14.122996,488.0,5.4,10.0,6.0,0.6,0.0,2.0,0.0,2.0,0.37037,26.0,676.0,1.0,0.0,0.761147,0.662577,2052592.592593,1786777.246187,0.0,1.0,0.0,0.0
1090000.0,13.901689,532.0,5.9,15.0,5.0,0.333333,0.0,0.0,0.0,0.0,0.0,24.0,576.0,1.0,0.0,0.610037,0.531036,2052592.592593,1786777.246187,0.0,0.0,0.0,1.0
820000.0,13.617061,1367.0,15.2,27.0,14.0,0.518519,0.0,3.0,0.0,3.0,0.197368,22.0,484.0,0.0,1.0,0.458927,0.399495,2052592.592593,1786777.246187,0.0,0.0,0.0,1.0
2910000.0,14.883664,2340.0,26.0,26.0,26.0,1.0,1.0,0.0,6.0,6.0,0.230769,25.0,625.0,1.0,0.0,1.628631,1.417719,2052592.592593,1786777.246187,0.0,0.0,1.0,0.0
2730000.0,14.819813,72.0,0.8,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,26.0,676.0,1.0,0.0,1.527891,1.330025,2052592.592593,1786777.246187,0.0,0.0,0.0,1.0
450000.0,13.017005,2159.0,24.0,29.0,26.0,0.896552,1.0,1.0,0.0,1.0,0.041667,28.0,784.0,1.0,0.0,0.25185,0.328931,1368069.793103,1786777.246187,0.0,0.0,0.0,1.0
910000.0,13.721201,982.0,10.9,24.0,9.0,0.375,0.0,5.0,0.0,5.0,0.458716,28.0,784.0,1.0,0.0,0.509297,0.665171,1368069.793103,1786777.246187,0.0,0.0,0.0,1.0
3640000.0,15.107495,898.0,9.9,18.0,11.0,0.611111,0.0,2.0,0.0,2.0,0.20202,35.0,1225.0,0.0,0.0,2.037187,2.660683,1368069.793103,1786777.246187,0.0,1.0,0.0,0.0
751059.0,13.529241,1364.0,15.2,18.0,15.0,0.833333,0.0,0.0,0.0,0.0,0.0,21.0,441.0,0.0,1.0,0.420343,0.548992,1368069.793103,1786777.246187,1.0,0.0,0.0,0.0
2000000.0,14.508658,1150.0,12.8,18.0,14.0,0.777778,0.0,0.0,0.0,0.0,0.0,33.0,1089.0,0.0,0.0,1.119334,1.461914,1368069.793103,1786777.246187,1.0,0.0,0.0,0.0
1820000.0,14.414348,2222.0,24.7,29.0,26.0,0.896552,1.0,9.0,0.0,9.0,0.364372,27.0,729.0,1.0,0.0,1.018594,1.330341,1368069.793103,1786777.246187,0.0,0.0,0.0,1.0
1450000.0,14.187075,1092.0,12.1,25.0,12.0,0.48,0.0,2.0,0.0,2.0,0.165289,28.0,784.0,1.0,0.0,0.811517,1.059887,1368069.793103,1786777.246187,0.0,1.0,0.0,0.0
1640000.0,14.310207,1100.0,12.2,23.0,13.0,0.565217,0.0,3.0,0.0,3.0,0.245902,27.0,729.0,1.0,0.0,0.917854,1.198769,1368069.793103,1786777.246187,0.0,0.0,0.0,1.0
910000.0,13.721201,45.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1089.0,0.0,0.0,0.509297,0.665171,1368069.793103,1786777.246187,0.0,1.0,0.0,0.0
2730000.0,14.819813,1980.0,22.0,22.0,22.0,1.0,1.0,0.0,8.0,8.0,0.363636,35.0,1225.0,0.0,0.0,1.527891,1.995512,1368069.793103,1786777.246187,0.0,0.0,1.0,0.0
180000.0,12.100718,121.0,1.3,5.0,1.0,0.2,0.0,1.0,0.0,1.0,0.769231,22.0,484.0,0.0,1.0,0.10074,0.131572,1368069.793103,1786777.246187,0.0,0.0,0.0,1.0
2102965.0,14.558859,1850.0,20.5,28.0,20.0,0.714286,1.0,5.0,0.0,5.0,0.243902,29.0,841.0,1.0,0.0,1.17696,1.537177,1368069.793103,1786777.246187,0.0,0.0,0.0,1.0
1270000.0,14.054528,152.0,1.7,10.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,28.0,784.0,1.0,0.0,0.710777,0.928315,1368069.793103,1786777.246187,0.0,1.0,0.0,0.0
1640000.0,14.310207,1960.0,21.8,26.0,22.0,0.846154,1.0,0.0,0.0,0.0,0.0,27.0,729.0,1.0,0.0,0.917854,1.198769,1368069.793103,1786777.246187,0.0,0.0,0.0,1.0
2730000.0,14.819813,2001.0,22.2,29.0,25.0,0.862069,1.0,3.0,0.0,3.0,0.135135,30.0,900.0,0.0,0.0,1.527891,1.995512,1368069.793103,1786777.246187,0.0,0.0,0.0,1.0
820000.0,13.617061,1737.0,19.3,26.0,18.0,0.692308,1.0,0.0,0.0,0.0,0.0,19.0,361.0,0.0,1.0,0.458927,0.599385,1368069.793103,1786777.246187,1.0,0.0,0.0,0.0
1090000.0,13.901689,72.0,0.8,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.25,33.0,1089.0,0.0,0.0,0.610037,0.796743,1368069.793103,1786777.246187,0.0,1.0,0.0,0.0
820000.0,13.617061,1080.0,12.0,12.0,12.0,1.0,0.0,0.0,3.0,3.0,0.25,22.0,484.0,0.0,1.0,0.458927,0.599385,1368069.793103,1786777.246187,0.0,0.0,1.0,0.0
2180000.0,14.594836,1901.0,21.1,23.0,21.0,0.913043,1.0,1.0,0.0,1.0,0.047393,23.0,529.0,0.0,1.0,1.220074,1.593486,1368069.793103,1786777.246187,1.0,0.0,0.0,0.0
1270000.0,14.054528,78.0,0.9,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,31.0,961.0,0.0,0.0,0.710777,0.928315,1368069.793103,1786777.246187,0.0,1.0,0.0,0.0
730000.0,13.500801,1154.0,12.8,15.0,13.0,0.866667,0.0,1.0,0.0,1.0,0.078125,26.0,676.0,1.0,0.0,0.408557,0.533599,1368069.793103,1786777.246187,1.0,0.0,0.0,0.0
910000.0,13.721201,1144.0,12.7,17.0,13.0,0.764706,0.0,0.0,0.0,0.0,0.0,27.0,729.0,1.0,0.0,0.509297,0.665171,1368069.793103,1786777.246187,1.0,0.0,0.0,0.0
910000.0,13.721201,662.0,7.4,11.0,7.0,0.636364,0.0,0.0,0.0,0.0,0.0,33.0,1089.0,0.0,0.0,0.509297,0.665171,1368069.793103,1786777.246187,1.0,0.0,0.0,0.0
550000.0,13.217675,308.0,3.4,10.0,3.0,0.3,0.0,0.0,0.0,0.0,0.0,25.0,625.0,1.0,0.0,0.307817,0.402026,1368069.793103,1786777.246187,1.0,0.0,0.0,0.0
910000.0,13.721201,825.0,9.2,23.0,9.0,0.391304,0.0,2.0,0.0,2.0,0.217391,28.0,784.0,1.0,0.0,0.509297,0.665171,1368069.793103,1786777.246187,0.0,0.0,0.0,1.0
1450000.0,14.187075,1013.0,11.3,24.0,12.0,0.5,0.0,5.0,0.0,5.0,0.442478,23.0,529.0,0.0,1.0,0.811517,1.059887,1368069.793103,1786777.246187,0.0,1.0,0.0,0.0
13640000.0,16.428517,1375.0,15.3,18.0,15.0,0.833333,0.0,2.0,0.0,2.0,0.130719,26.0,676.0,1.0,0.0,7.633856,1.75375,7777619.047619,1786777.246187,1.0,0.0,0.0,0.0
7270000.0,15.799267,1743.0,19.4,29.0,21.0,0.724138,1.0,11.0,0.0,11.0,0.56701,22.0,484.0,0.0,1.0,4.068778,0.934733,7777619.047619,1786777.246187,0.0,1.0,0.0,0.0
6910000.0,15.74848,1348.0,15.0,23.0,16.0,0.695652,0.0,7.0,0.0,7.0,0.466667,20.0,400.0,0.0,1.0,3.867298,0.888447,7777619.047619,1786777.246187,0.0,1.0,0.0,0.0
6360000.0,15.665539,1131.0,12.6,20.0,13.0,0.65,0.0,1.0,0.0,1.0,0.079365,29.0,841.0,1.0,0.0,3.559481,0.817731,7777619.047619,1786777.246187,0.0,0.0,0.0,1.0
6360000.0,15.665539,1318.0,14.6,30.0,13.0,0.433333,0.0,6.0,0.0,6.0,0.410959,24.0,576.0,1.0,0.0,3.559481,0.817731,7777619.047619,1786777.246187,0.0,1.0,0.0,0.0
910000.0,13.721201,1006.0,11.2,24.0,10.0,0.416667,0.0,3.0,0.0,3.0,0.267857,17.0,289.0,0.0,1.0,0.509297,0.117002,7777619.047619,1786777.246187,0.0,1.0,0.0,0.0
9090000.0,16.022686,1287.0,14.3,21.0,13.0,0.619048,0.0,5.0,0.0,5.0,0.34965,20.0,400.0,0.0,1.0,5.087372,1.168738,7777619.047619,1786777.246187,0.0,0.0,0.0,1.0
16360000.0,16.61035,1479.0,16.4,28.0,18.0,0.642857,0.0,8.0,0.0,8.0,0.487805,24.0,576.0,1.0,0.0,9.15615,2.103471,7777619.047619,1786777.246187,0.0,1.0,0.0,0.0
4180000.0,15.245822,1567.0,17.4,20.0,18.0,0.9,1.0,2.0,0.0,2.0,0.114943,21.0,441.0,0.0,1.0,2.339407,0.53744,7777619.047619,1786777.246187,1.0,0.0,0.0,0.0
6360000.0,15.665539,1530.0,17.0,17.0,17.0,1.0,1.0,0.0,12.0,12.0,0.705882,23.0,529.0,0.0,1.0,3.559481,0.817731,7777619.047619,1786777.246187,0.0,0.0,1.0,0.0
13270000.0,16.401016,1747.0,19.4,25.0,20.0,0.8,1.0,0.0,0.0,0.0,0.0,29.0,841.0,1.0,0.0,7.426779,1.706178,7777619.047619,1786777.246187,1.0,0.0,0.0,0.0
13450000.0,16.41449,1052.0,11.7,14.0,11.0,0.785714,0.0,0.0,0.0,0.0,0.0,31.0,961.0,0.0,0.0,7.527519,1.729321,7777619.047619,1786777.246187,1.0,0.0,0.0,0.0
3640000.0,15.107495,1350.0,15.0,15.0,15.0,1.0,0.0,0.0,11.0,11.0,0.733333,26.0,676.0,1.0,0.0,2.037187,0.46801,7777619.047619,1786777.246187,0.0,0.0,1.0,0.0
10910000.0,16.20519,1256.0,14.0,20.0,13.0,0.65,0.0,4.0,0.0,4.0,0.285714,23.0,529.0,0.0,1.0,6.105965,1.402743,7777619.047619,1786777.246187,1.0,0.0,0.0,0.0
18180000.0,16.715833,1063.0,11.8,22.0,11.0,0.5,0.0,10.0,0.0,10.0,0.847458,28.0,784.0,1.0,0.0,10.174743,2.337476,7777619.047619,1786777.246187,0.0,1.0,0.0,0.0
1450000.0,14.187075,360.0,4.0,10.0,3.0,0.3,0.0,1.0,0.0,1.0,0.25,18.0,324.0,0.0,1.0,0.811517,0.186432,7777619.047619,1786777.246187,0.0,0.0,0.0,1.0
450000.0,13.017005,180.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.5,19.0,361.0,0.0,1.0,0.25185,0.057858,7777619.047619,1786777.246187,0.0,0.0,1.0,0.0
2180000.0,14.594836,1672.0,18.6,26.0,21.0,0.807692,1.0,4.0,0.0,4.0,0.215054,19.0,361.0,0.0,1.0,1.220074,0.280291,7777619.047619,1786777.246187,0.0,0.0,0.0,1.0
11820000.0,16.285304,4345.0,48.2,64.0,52.0,0.8125,1.0,6.0,0.0,6.0,0.124481,25.0,625.0,1.0,0.0,5.641917,8.465252,1396296.296296,2095032.57671,0.0,1.0,0.0,0.0
11450000.0,16.2535,2447.0,27.2,32.0,27.0,0.84375,1.0,3.0,0.0,3.0,0.110294,19.0,361.0,0.0,1.0,6.408185,1.472173,7777619.047619,1786777.246187,1.0,0.0,0.0,0.0
9090000.0,16.022686,1914.0,21.3,23.0,21.0,0.913043,1.0,0.0,0.0,0.0,0.0,23.0,529.0,0.0,1.0,5.087372,1.168738,7777619.047619,1786777.246187,1.0,0.0,0.0,0.0
640000.0,13.369225,1403.0,15.6,20.0,17.0,0.85,0.0,2.0,0.0,2.0,0.128205,19.0,361.0,0.0,1.0,0.358187,0.28137,2274583.333333,1786777.246187,1.0,0.0,0.0,0.0
1360000.0,14.122996,1186.0,13.2,21.0,13.0,0.619048,0.0,0.0,0.0,0.0,0.0,25.0,625.0,1.0,0.0,0.761147,0.597912,2274583.333333,1786777.246187,1.0,0.0,0.0,0.0
1820000.0,14.414348,1724.0,19.2,21.0,19.0,0.904762,1.0,1.0,0.0,1.0,0.052083,24.0,576.0,1.0,0.0,1.018594,0.800147,2274583.333333,1786777.246187,1.0,0.0,0.0,0.0
5090000.0,15.442789,1872.0,20.8,31.0,20.0,0.645161,1.0,9.0,0.0,9.0,0.432692,28.0,784.0,1.0,0.0,2.848704,2.237772,2274583.333333,1786777.246187,0.0,1.0,0.0,0.0
5090000.0,15.442789,2880.0,32.0,32.0,32.0,1.0,1.0,0.0,17.0,17.0,0.53125,31.0,961.0,0.0,0.0,2.848704,2.237772,2274583.333333,1786777.246187,0.0,0.0,1.0,0.0
